000137 Errors: L1: 1.163e-02, L2: 3.580e-03, BCE: 2.074e-02, Same sim: 5.346e-01 +/- 9.826e-02, Diff sim: 5.891e-03 +/- 2.696e-02, 
000138 Errors: L1: 1.170e-02, L2: 3.602e-03, BCE: 2.084e-02, Same sim: 5.322e-01 +/- 1.059e-01, Diff sim: 5.922e-03 +/- 2.647e-02, 
000139 Errors: L1: 1.146e-02, L2: 3.401e-03, BCE: 2.024e-02, Same sim: 5.417e-01 +/- 9.268e-02, Diff sim: 5.802e-03 +/- 2.535e-02, 
000140 Errors: L1: 1.165e-02, L2: 3.528e-03, BCE: 2.055e-02, Same sim: 5.341e-01 +/- 8.441e-02, Diff sim: 5.897e-03 +/- 2.647e-02, 
000141 Errors: L1: 1.172e-02, L2: 3.580e-03, BCE: 2.072e-02, Same sim: 5.314e-01 +/- 8.518e-02, Diff sim: 5.932e-03 +/- 2.680e-02, 
000142 Errors: L1: 1.173e-02, L2: 3.629e-03, BCE: 2.082e-02, Same sim: 5.310e-01 +/- 8.844e-02, Diff sim: 5.937e-03 +/- 2.749e-02, 
000143 Errors: L1: 1.193e-02, L2: 3.711e-03, BCE: 2.123e-02, Same sim: 5.228e-01 +/- 9.263e-02, Diff sim: 6.040e-03 +/- 2.703e-02, 
000144 Errors: L1: 1.197e-02, L2: 3.706e-03, BCE: 2.130e-02, Same sim: 5.211e-01 +/- 9.186e-02, Diff sim: 6.062e-03 +/- 2.658e-02, 
000145 Errors: L1: 1.188e-02, L2: 3.700e-03, BCE: 2.122e-02, Same sim: 5.248e-01 +/- 9.906e-02, Diff sim: 6.016e-03 +/- 2.697e-02, 
000146 Errors: L1: 1.166e-02, L2: 3.533e-03, BCE: 2.057e-02, Same sim: 5.338e-01 +/- 8.558e-02, Diff sim: 5.902e-03 +/- 2.643e-02, 
000147 Errors: L1: 1.187e-02, L2: 3.711e-03, BCE: 2.128e-02, Same sim: 5.253e-01 +/- 9.846e-02, Diff sim: 6.009e-03 +/- 2.731e-02, 
000148 Errors: L1: 1.207e-02, L2: 3.803e-03, BCE: 2.169e-02, Same sim: 5.173e-01 +/- 9.687e-02, Diff sim: 6.111e-03 +/- 2.731e-02, 
000149 Errors: L1: 1.174e-02, L2: 3.606e-03, BCE: 2.091e-02, Same sim: 5.306e-01 +/- 9.439e-02, Diff sim: 5.942e-03 +/- 2.672e-02, 
000150 Errors: L1: 1.219e-02, L2: 3.936e-03, BCE: 2.208e-02, Same sim: 5.123e-01 +/- 1.148e-01, Diff sim: 6.174e-03 +/- 2.775e-02, 
000151 Errors: L1: 1.196e-02, L2: 3.769e-03, BCE: 2.148e-02, Same sim: 5.215e-01 +/- 1.070e-01, Diff sim: 6.057e-03 +/- 2.714e-02, 
